sample_id,flight_path,tile_name,land_cover_mask_path,total_pixels,known_pixels,nodata_pixels,unknown_pixels,unknown_codes,class_1_water_pixels,class_2_trees_pixels,class_4_flooded_vegetation_pixels,class_5_crops_pixels,class_7_built_area_pixels,class_8_bare_ground_pixels,class_11_rangeland_pixels,class_1_water_pct,class_2_trees_pct,class_4_flooded_vegetation_pct,class_5_crops_pct,class_7_built_area_pct,class_8_bare_ground_pct,class_11_rangeland_pct
fp4_tile_35_25,fp4,tile_35_25.tif,land_cover_mask_tiles/tile_35_25.tif,65536,65536,0,0,,72,54698,0,7578,871,2,2315,0.10986328125,83.4625244140625,0.0,11.5631103515625,1.32904052734375,0.0030517578125,3.53240966796875
fp4_tile_35_26,fp4,tile_35_26.tif,land_cover_mask_tiles/tile_35_26.tif,65536,65536,0,0,,1812,43289,0,17206,1094,1,2134,2.764892578125,66.05377197265625,0.0,26.2542724609375,1.6693115234375,0.00152587890625,3.2562255859375
fp4_tile_35_27,fp4,tile_35_27.tif,land_cover_mask_tiles/tile_35_27.tif,65536,65536,0,0,,234,40255,0,21822,1928,0,1297,0.3570556640625,61.42425537109375,0.0,33.2977294921875,2.94189453125,0.0,1.97906494140625
fp4_tile_35_28,fp4,tile_35_28.tif,land_cover_mask_tiles/tile_35_28.tif,65536,65536,0,0,,2412,42610,0,5884,7688,2,6940,3.680419921875,65.0177001953125,0.0,8.978271484375,11.73095703125,0.0030517578125,10.589599609375
fp4_tile_35_29,fp4,tile_35_29.tif,land_cover_mask_tiles/tile_35_29.tif,65536,65536,0,0,,2147,52949,0,629,285,45,9481,3.27606201171875,80.79376220703125,0.0,0.95977783203125,0.43487548828125,0.06866455078125,14.46685791015625
fp4_tile_36_22,fp4,tile_36_22.tif,land_cover_mask_tiles/tile_36_22.tif,65536,65536,0,0,,0,21537,0,31747,10690,0,1562,0.0,32.86285400390625,0.0,48.44207763671875,16.3116455078125,0.0,2.3834228515625
fp4_tile_36_23,fp4,tile_36_23.tif,land_cover_mask_tiles/tile_36_23.tif,65536,65536,0,0,,68,23663,0,31265,8757,0,1783,0.103759765625,36.10687255859375,0.0,47.70660400390625,13.36212158203125,0.0,2.72064208984375
fp4_tile_36_24,fp4,tile_36_24.tif,land_cover_mask_tiles/tile_36_24.tif,65536,65536,0,0,,81,32150,0,28115,4632,0,558,0.12359619140625,49.0570068359375,0.0,42.90008544921875,7.06787109375,0.0,0.8514404296875
fp4_tile_36_25,fp4,tile_36_25.tif,land_cover_mask_tiles/tile_36_25.tif,65536,65536,0,0,,22,48741,7,13951,1033,0,1782,0.0335693359375,74.37286376953125,0.01068115234375,21.28753662109375,1.57623291015625,0.0,2.7191162109375
fp4_tile_36_26,fp4,tile_36_26.tif,land_cover_mask_tiles/tile_36_26.tif,65536,65536,0,0,,16,39298,0,22676,2483,0,1063,0.0244140625,59.9639892578125,0.0,34.600830078125,3.78875732421875,0.0,1.62200927734375
fp4_tile_36_27,fp4,tile_36_27.tif,land_cover_mask_tiles/tile_36_27.tif,65536,65536,0,0,,200,35877,0,19804,8151,0,1504,0.30517578125,54.74395751953125,0.0,30.218505859375,12.43743896484375,0.0,2.294921875
fp4_tile_36_28,fp4,tile_36_28.tif,land_cover_mask_tiles/tile_36_28.tif,65536,65536,0,0,,328,48490,0,11717,2558,40,2403,0.50048828125,73.9898681640625,0.0,17.87872314453125,3.9031982421875,0.06103515625,3.66668701171875
fp4_tile_36_29,fp4,tile_36_29.tif,land_cover_mask_tiles/tile_36_29.tif,65536,65536,0,0,,4006,42621,2,179,9485,0,9243,6.1126708984375,65.03448486328125,0.0030517578125,0.27313232421875,14.47296142578125,0.0,14.10369873046875
fp4_tile_36_30,fp4,tile_36_30.tif,land_cover_mask_tiles/tile_36_30.tif,65536,65536,0,0,,2955,49238,0,0,9258,0,4085,4.50897216796875,75.1312255859375,0.0,0.0,14.1265869140625,0.0,6.23321533203125
fp4_tile_37_23,fp4,tile_37_23.tif,land_cover_mask_tiles/tile_37_23.tif,65536,65536,0,0,,447,31351,0,29058,4194,0,486,0.68206787109375,47.83782958984375,0.0,44.3389892578125,6.3995361328125,0.0,0.7415771484375
fp4_tile_37_24,fp4,tile_37_24.tif,land_cover_mask_tiles/tile_37_24.tif,65536,65536,0,0,,31,39508,0,23687,2276,0,34,0.04730224609375,60.284423828125,0.0,36.14349365234375,3.472900390625,0.0,0.0518798828125
fp4_tile_37_25,fp4,tile_37_25.tif,land_cover_mask_tiles/tile_37_25.tif,65536,65536,0,0,,115,45654,0,15797,799,0,3171,0.17547607421875,69.6624755859375,0.0,24.10430908203125,1.21917724609375,0.0,4.83856201171875
fp4_tile_37_26,fp4,tile_37_26.tif,land_cover_mask_tiles/tile_37_26.tif,65536,65536,0,0,,408,35090,0,26056,2162,0,1820,0.62255859375,53.5430908203125,0.0,39.75830078125,3.2989501953125,0.0,2.777099609375
fp4_tile_37_27,fp4,tile_37_27.tif,land_cover_mask_tiles/tile_37_27.tif,65536,65536,0,0,,2323,39268,0,19250,2839,0,1856,3.54461669921875,59.918212890625,0.0,29.3731689453125,4.33197021484375,0.0,2.83203125
fp4_tile_37_28,fp4,tile_37_28.tif,land_cover_mask_tiles/tile_37_28.tif,65536,65536,0,0,,61,51253,0,11125,488,0,2609,0.09307861328125,78.20587158203125,0.0,16.97540283203125,0.74462890625,0.0,3.98101806640625
fp4_tile_37_29,fp4,tile_37_29.tif,land_cover_mask_tiles/tile_37_29.tif,65536,65536,0,0,,723,36239,0,16704,9892,6,1972,1.10321044921875,55.29632568359375,0.0,25.48828125,15.093994140625,0.0091552734375,3.009033203125
fp4_tile_37_30,fp4,tile_37_30.tif,land_cover_mask_tiles/tile_37_30.tif,65536,65536,0,0,,423,30643,0,10518,20694,51,3207,0.64544677734375,46.75750732421875,0.0,16.0491943359375,31.5765380859375,0.07781982421875,4.89349365234375
fp4_tile_37_31,fp4,tile_37_31.tif,land_cover_mask_tiles/tile_37_31.tif,65536,65536,0,0,,2771,48747,2,7200,964,0,5852,4.22821044921875,74.38201904296875,0.0030517578125,10.986328125,1.470947265625,0.0,8.929443359375
fp4_tile_38_24,fp4,tile_38_24.tif,land_cover_mask_tiles/tile_38_24.tif,65536,65536,0,0,,306,48744,0,12889,2287,10,1300,0.4669189453125,74.37744140625,0.0,19.66705322265625,3.48968505859375,0.0152587890625,1.983642578125
fp4_tile_38_25,fp4,tile_38_25.tif,land_cover_mask_tiles/tile_38_25.tif,65536,65536,0,0,,402,32574,0,22765,5970,0,3825,0.6134033203125,49.7039794921875,0.0,34.73663330078125,9.1094970703125,0.0,5.83648681640625
fp4_tile_38_26,fp4,tile_38_26.tif,land_cover_mask_tiles/tile_38_26.tif,65536,65536,0,0,,33,36443,0,22582,5386,21,1071,0.05035400390625,55.60760498046875,0.0,34.4573974609375,8.2183837890625,0.03204345703125,1.63421630859375
fp4_tile_38_27,fp4,tile_38_27.tif,land_cover_mask_tiles/tile_38_27.tif,65536,65536,0,0,,9,41227,0,20112,2005,0,2183,0.01373291015625,62.90740966796875,0.0,30.6884765625,3.05938720703125,0.0,3.33099365234375
fp4_tile_38_28,fp4,tile_38_28.tif,land_cover_mask_tiles/tile_38_28.tif,65536,65536,0,0,,25,39244,0,21734,631,0,3902,0.03814697265625,59.881591796875,0.0,33.1634521484375,0.96282958984375,0.0,5.9539794921875
fp4_tile_38_29,fp4,tile_38_29.tif,land_cover_mask_tiles/tile_38_29.tif,65536,65536,0,0,,7,39871,0,20778,3167,0,1713,0.01068115234375,60.83831787109375,0.0,31.7047119140625,4.83245849609375,0.0,2.61383056640625
fp4_tile_38_30,fp4,tile_38_30.tif,land_cover_mask_tiles/tile_38_30.tif,65536,65536,0,0,,43,41042,0,20179,2005,0,2267,0.06561279296875,62.6251220703125,0.0,30.79071044921875,3.05938720703125,0.0,3.45916748046875
fp4_tile_38_31,fp4,tile_38_31.tif,land_cover_mask_tiles/tile_38_31.tif,65536,65536,0,0,,107,49463,0,10753,1818,0,3395,0.16326904296875,75.47454833984375,0.0,16.40777587890625,2.7740478515625,0.0,5.18035888671875
fp4_tile_38_32,fp4,tile_38_32.tif,land_cover_mask_tiles/tile_38_32.tif,65536,65536,0,0,,2583,43061,3,8175,831,0,10883,3.94134521484375,65.70587158203125,0.00457763671875,12.47406005859375,1.26800537109375,0.0,16.60614013671875
fp4_tile_39_25,fp4,tile_39_25.tif,land_cover_mask_tiles/tile_39_25.tif,65536,65536,0,0,,475,37994,0,21687,4790,0,590,0.72479248046875,57.9742431640625,0.0,33.09173583984375,7.3089599609375,0.0,0.9002685546875
fp4_tile_39_26,fp4,tile_39_26.tif,land_cover_mask_tiles/tile_39_26.tif,65536,65536,0,0,,27,30230,0,14300,17206,0,3773,0.04119873046875,46.1273193359375,0.0,21.820068359375,26.2542724609375,0.0,5.75714111328125
fp4_tile_39_27,fp4,tile_39_27.tif,land_cover_mask_tiles/tile_39_27.tif,65536,65536,0,0,,149,26831,0,36181,2107,0,268,0.22735595703125,40.94085693359375,0.0,55.20782470703125,3.21502685546875,0.0,0.408935546875
fp4_tile_39_28,fp4,tile_39_28.tif,land_cover_mask_tiles/tile_39_28.tif,65536,65536,0,0,,91,37635,0,25896,1481,0,433,0.13885498046875,57.42645263671875,0.0,39.51416015625,2.25982666015625,0.0,0.66070556640625
fp4_tile_39_29,fp4,tile_39_29.tif,land_cover_mask_tiles/tile_39_29.tif,65536,65536,0,0,,434,40688,1,23761,571,0,81,0.6622314453125,62.0849609375,0.00152587890625,36.25640869140625,0.87127685546875,0.0,0.12359619140625
fp4_tile_39_30,fp4,tile_39_30.tif,land_cover_mask_tiles/tile_39_30.tif,65536,65536,0,0,,232,43019,0,20977,554,0,754,0.35400390625,65.64178466796875,0.0,32.00836181640625,0.8453369140625,0.0,1.1505126953125
fp4_tile_39_31,fp4,tile_39_31.tif,land_cover_mask_tiles/tile_39_31.tif,65536,65536,0,0,,162,41826,0,22458,540,22,528,0.2471923828125,63.8214111328125,0.0,34.2681884765625,0.823974609375,0.0335693359375,0.8056640625
fp4_tile_39_32,fp4,tile_39_32.tif,land_cover_mask_tiles/tile_39_32.tif,65536,65536,0,0,,300,37988,0,16557,1788,0,8903,0.457763671875,57.965087890625,0.0,25.26397705078125,2.728271484375,0.0,13.58489990234375
fp4_tile_39_33,fp4,tile_39_33.tif,land_cover_mask_tiles/tile_39_33.tif,65536,65536,0,0,,1578,45667,185,6502,1338,0,10266,2.4078369140625,69.68231201171875,0.28228759765625,9.9212646484375,2.0416259765625,0.0,15.6646728515625
fp4_tile_40_26,fp4,tile_40_26.tif,land_cover_mask_tiles/tile_40_26.tif,65536,65536,0,0,,186,51312,0,12658,883,0,497,0.2838134765625,78.2958984375,0.0,19.3145751953125,1.34735107421875,0.0,0.75836181640625
fp4_tile_40_27,fp4,tile_40_27.tif,land_cover_mask_tiles/tile_40_27.tif,65536,65536,0,0,,73,47225,0,16507,1314,0,417,0.11138916015625,72.05963134765625,0.0,25.18768310546875,2.0050048828125,0.0,0.63629150390625
fp4_tile_40_28,fp4,tile_40_28.tif,land_cover_mask_tiles/tile_40_28.tif,65536,65536,0,0,,19,24072,0,39370,1931,0,144,0.02899169921875,36.73095703125,0.0,60.0738525390625,2.94647216796875,0.0,0.2197265625
fp4_tile_40_29,fp4,tile_40_29.tif,land_cover_mask_tiles/tile_40_29.tif,65536,65536,0,0,,165,34276,0,20311,8923,0,1861,0.25177001953125,52.301025390625,0.0,30.99212646484375,13.61541748046875,0.0,2.83966064453125
fp4_tile_40_30,fp4,tile_40_30.tif,land_cover_mask_tiles/tile_40_30.tif,65536,65536,0,0,,283,48143,0,13836,471,0,2803,0.43182373046875,73.46038818359375,0.0,21.112060546875,0.71868896484375,0.0,4.27703857421875
fp4_tile_40_31,fp4,tile_40_31.tif,land_cover_mask_tiles/tile_40_31.tif,65536,65536,0,0,,349,43179,0,18840,1385,0,1783,0.53253173828125,65.88592529296875,0.0,28.74755859375,2.11334228515625,0.0,2.72064208984375
fp4_tile_40_32,fp4,tile_40_32.tif,land_cover_mask_tiles/tile_40_32.tif,65536,65536,0,0,,322,44477,0,19748,314,0,675,0.4913330078125,67.86651611328125,0.0,30.133056640625,0.4791259765625,0.0,1.02996826171875
fp4_tile_40_33,fp4,tile_40_33.tif,land_cover_mask_tiles/tile_40_33.tif,65536,65536,0,0,,204,53600,0,4343,165,0,7224,0.311279296875,81.787109375,0.0,6.62689208984375,0.25177001953125,0.0,11.02294921875
fp4_tile_40_34,fp4,tile_40_34.tif,land_cover_mask_tiles/tile_40_34.tif,65536,65536,0,0,,2175,53047,217,5181,266,0,4650,3.31878662109375,80.94329833984375,0.33111572265625,7.90557861328125,0.4058837890625,0.0,7.0953369140625
fp4_tile_41_27,fp4,tile_41_27.tif,land_cover_mask_tiles/tile_41_27.tif,65536,65536,0,0,,166,28794,0,35509,974,0,93,0.2532958984375,43.9361572265625,0.0,54.18243408203125,1.4862060546875,0.0,0.14190673828125
fp4_tile_41_28,fp4,tile_41_28.tif,land_cover_mask_tiles/tile_41_28.tif,65536,65536,0,0,,27,37431,0,26711,621,0,746,0.04119873046875,57.11517333984375,0.0,40.75775146484375,0.94757080078125,0.0,1.1383056640625
fp4_tile_41_29,fp4,tile_41_29.tif,land_cover_mask_tiles/tile_41_29.tif,65536,65536,0,0,,14,44257,9,18816,456,0,1984,0.0213623046875,67.53082275390625,0.01373291015625,28.7109375,0.69580078125,0.0,3.02734375
fp4_tile_41_30,fp4,tile_41_30.tif,land_cover_mask_tiles/tile_41_30.tif,65536,65536,0,0,,143,33327,0,30510,627,0,929,0.21820068359375,50.85296630859375,0.0,46.5545654296875,0.95672607421875,0.0,1.41754150390625
fp4_tile_41_31,fp4,tile_41_31.tif,land_cover_mask_tiles/tile_41_31.tif,65536,65536,0,0,,35,47878,0,15874,581,0,1168,0.05340576171875,73.0560302734375,0.0,24.2218017578125,0.88653564453125,0.0,1.7822265625
fp4_tile_41_32,fp4,tile_41_32.tif,land_cover_mask_tiles/tile_41_32.tif,65536,65536,0,0,,374,48542,0,9272,13,0,7335,0.5706787109375,74.0692138671875,0.0,14.14794921875,0.01983642578125,0.0,11.19232177734375
fp4_tile_41_33,fp4,tile_41_33.tif,land_cover_mask_tiles/tile_41_33.tif,65536,65536,0,0,,130,43579,0,15214,135,15,6463,0.1983642578125,66.49627685546875,0.0,23.2147216796875,0.20599365234375,0.02288818359375,9.86175537109375
fp4_tile_41_34,fp4,tile_41_34.tif,land_cover_mask_tiles/tile_41_34.tif,65536,65536,0,0,,425,36024,0,25590,724,0,2773,0.64849853515625,54.96826171875,0.0,39.0472412109375,1.104736328125,0.0,4.23126220703125
fp4_tile_41_35,fp4,tile_41_35.tif,land_cover_mask_tiles/tile_41_35.tif,65536,65536,0,0,,3459,47019,4209,6617,308,0,3924,5.27801513671875,71.74530029296875,6.42242431640625,10.09674072265625,0.469970703125,0.0,5.987548828125
fp4_tile_42_28,fp4,tile_42_28.tif,land_cover_mask_tiles/tile_42_28.tif,65536,65536,0,0,,176,43788,95,17695,737,0,3045,0.2685546875,66.815185546875,0.14495849609375,27.00042724609375,1.12457275390625,0.0,4.64630126953125
fp4_tile_42_29,fp4,tile_42_29.tif,land_cover_mask_tiles/tile_42_29.tif,65536,65536,0,0,,238,38248,0,25257,857,0,936,0.3631591796875,58.36181640625,0.0,38.53912353515625,1.30767822265625,0.0,1.42822265625
fp4_tile_42_30,fp4,tile_42_30.tif,land_cover_mask_tiles/tile_42_30.tif,65536,65536,0,0,,41,39710,0,21908,1314,0,2563,0.06256103515625,60.5926513671875,0.0,33.428955078125,2.0050048828125,0.0,3.91082763671875
fp4_tile_42_31,fp4,tile_42_31.tif,land_cover_mask_tiles/tile_42_31.tif,65536,65536,0,0,,366,49373,24,9889,1225,15,4644,0.5584716796875,75.33721923828125,0.03662109375,15.08941650390625,1.86920166015625,0.02288818359375,7.086181640625
fp4_tile_42_32,fp4,tile_42_32.tif,land_cover_mask_tiles/tile_42_32.tif,65536,65536,0,0,,300,39559,0,18079,1512,0,6086,0.457763671875,60.36224365234375,0.0,27.58636474609375,2.30712890625,0.0,9.2864990234375
fp4_tile_42_33,fp4,tile_42_33.tif,land_cover_mask_tiles/tile_42_33.tif,65536,65536,0,0,,260,51728,0,6908,427,0,6213,0.396728515625,78.9306640625,0.0,10.540771484375,0.65155029296875,0.0,9.48028564453125
fp4_tile_42_34,fp4,tile_42_34.tif,land_cover_mask_tiles/tile_42_34.tif,65536,65536,0,0,,109,42748,0,20846,58,0,1775,0.16632080078125,65.228271484375,0.0,31.8084716796875,0.0885009765625,0.0,2.70843505859375
fp4_tile_42_35,fp4,tile_42_35.tif,land_cover_mask_tiles/tile_42_35.tif,65536,65536,0,0,,63,50174,2716,8794,337,0,3452,0.09613037109375,76.5594482421875,4.144287109375,13.4185791015625,0.51422119140625,0.0,5.267333984375
fp4_tile_42_36,fp4,tile_42_36.tif,land_cover_mask_tiles/tile_42_36.tif,65536,65536,0,0,,2362,47290,1979,5237,1311,0,7357,3.6041259765625,72.1588134765625,3.01971435546875,7.99102783203125,2.00042724609375,0.0,11.22589111328125
fp4_tile_43_29,fp4,tile_43_29.tif,land_cover_mask_tiles/tile_43_29.tif,65536,65536,0,0,,236,49045,0,11524,1160,11,3560,0.360107421875,74.83673095703125,0.0,17.584228515625,1.77001953125,0.01678466796875,5.43212890625
fp4_tile_43_30,fp4,tile_43_30.tif,land_cover_mask_tiles/tile_43_30.tif,65536,65536,0,0,,565,49275,0,6376,2184,9,7127,0.86212158203125,75.18768310546875,0.0,9.72900390625,3.33251953125,0.01373291015625,10.87493896484375
fp4_tile_43_31,fp4,tile_43_31.tif,land_cover_mask_tiles/tile_43_31.tif,65536,65536,0,0,,353,39891,0,9881,1334,0,14077,0.53863525390625,60.86883544921875,0.0,15.07720947265625,2.0355224609375,0.0,21.47979736328125
fp4_tile_43_32,fp4,tile_43_32.tif,land_cover_mask_tiles/tile_43_32.tif,65536,65536,0,0,,0,44352,0,10877,712,0,9595,0.0,67.67578125,0.0,16.59698486328125,1.08642578125,0.0,14.64080810546875
fp4_tile_43_33,fp4,tile_43_33.tif,land_cover_mask_tiles/tile_43_33.tif,65536,65536,0,0,,81,49163,0,10039,1388,0,4865,0.12359619140625,75.01678466796875,0.0,15.31829833984375,2.117919921875,0.0,7.42340087890625
fp4_tile_43_34,fp4,tile_43_34.tif,land_cover_mask_tiles/tile_43_34.tif,65536,65536,0,0,,5,31167,0,26833,6312,0,1219,0.00762939453125,47.55706787109375,0.0,40.94390869140625,9.63134765625,0.0,1.86004638671875
fp4_tile_43_35,fp4,tile_43_35.tif,land_cover_mask_tiles/tile_43_35.tif,65536,65536,0,0,,82,43727,0,17759,620,0,3348,0.1251220703125,66.72210693359375,0.0,27.09808349609375,0.946044921875,0.0,5.108642578125
fp4_tile_43_36,fp4,tile_43_36.tif,land_cover_mask_tiles/tile_43_36.tif,65536,65536,0,0,,140,41281,0,10033,5005,0,9077,0.213623046875,62.98980712890625,0.0,15.30914306640625,7.63702392578125,0.0,13.85040283203125
fp4_tile_43_37,fp4,tile_43_37.tif,land_cover_mask_tiles/tile_43_37.tif,65536,65536,0,0,,1942,46374,0,5080,6741,0,5399,2.9632568359375,70.7611083984375,0.0,7.75146484375,10.28594970703125,0.0,8.23822021484375
fp4_tile_44_29,fp4,tile_44_29.tif,land_cover_mask_tiles/tile_44_29.tif,65536,65536,0,0,,1353,40575,1586,15436,4275,0,2311,2.06451416015625,61.91253662109375,2.4200439453125,23.553466796875,6.52313232421875,0.0,3.52630615234375
fp4_tile_44_30,fp4,tile_44_30.tif,land_cover_mask_tiles/tile_44_30.tif,65536,65536,0,0,,121,43515,0,18580,1307,0,2013,0.18463134765625,66.39862060546875,0.0,28.350830078125,1.99432373046875,0.0,3.07159423828125
fp4_tile_44_31,fp4,tile_44_31.tif,land_cover_mask_tiles/tile_44_31.tif,65536,65536,0,0,,0,42886,0,14045,15,0,8590,0.0,65.4388427734375,0.0,21.43096923828125,0.02288818359375,0.0,13.1072998046875
fp4_tile_44_32,fp4,tile_44_32.tif,land_cover_mask_tiles/tile_44_32.tif,65536,65536,0,0,,24,43650,0,11031,1788,0,9043,0.03662109375,66.6046142578125,0.0,16.83197021484375,2.728271484375,0.0,13.79852294921875
fp4_tile_44_33,fp4,tile_44_33.tif,land_cover_mask_tiles/tile_44_33.tif,65536,65536,0,0,,62,46518,0,9814,486,0,8656,0.0946044921875,70.9808349609375,0.0,14.9749755859375,0.7415771484375,0.0,13.2080078125
fp4_tile_44_34,fp4,tile_44_34.tif,land_cover_mask_tiles/tile_44_34.tif,65536,65536,0,0,,11,43010,0,15744,4353,0,2418,0.01678466796875,65.6280517578125,0.0,24.0234375,6.64215087890625,0.0,3.6895751953125
fp4_tile_44_35,fp4,tile_44_35.tif,land_cover_mask_tiles/tile_44_35.tif,65536,65536,0,0,,0,58043,0,7383,0,0,110,0.0,88.56658935546875,0.0,11.26556396484375,0.0,0.0,0.1678466796875
fp4_tile_44_36,fp4,tile_44_36.tif,land_cover_mask_tiles/tile_44_36.tif,65536,65536,0,0,,87,39281,0,16883,1250,0,8035,0.13275146484375,59.93804931640625,0.0,25.76141357421875,1.9073486328125,0.0,12.26043701171875
fp4_tile_44_37,fp4,tile_44_37.tif,land_cover_mask_tiles/tile_44_37.tif,65536,65536,0,0,,48,42583,0,13997,4709,0,4199,0.0732421875,64.97650146484375,0.0,21.35772705078125,7.18536376953125,0.0,6.40716552734375
fp4_tile_44_38,fp4,tile_44_38.tif,land_cover_mask_tiles/tile_44_38.tif,65536,65536,0,0,,2232,39882,1401,1930,14859,60,5172,3.40576171875,60.8551025390625,2.13775634765625,2.9449462890625,22.67303466796875,0.091552734375,7.891845703125
fp4_tile_45_30,fp4,tile_45_30.tif,land_cover_mask_tiles/tile_45_30.tif,65536,65536,0,0,,0,43716,0,14313,4591,0,2916,0.0,66.705322265625,0.0,21.83990478515625,7.00531005859375,0.0,4.449462890625
fp4_tile_45_31,fp4,tile_45_31.tif,land_cover_mask_tiles/tile_45_31.tif,65536,65536,0,0,,22338,27529,0,10612,2682,0,2375,34.0850830078125,42.00592041015625,0.0,16.192626953125,4.0924072265625,0.0,3.62396240234375
fp4_tile_45_32,fp4,tile_45_32.tif,land_cover_mask_tiles/tile_45_32.tif,65536,65536,0,0,,39714,11912,0,1240,10095,1,2574,60.5987548828125,18.17626953125,0.0,1.89208984375,15.40374755859375,0.00152587890625,3.9276123046875
fp4_tile_45_33,fp4,tile_45_33.tif,land_cover_mask_tiles/tile_45_33.tif,65536,65536,0,0,,2973,61314,0,28,343,0,878,4.53643798828125,93.5577392578125,0.0,0.042724609375,0.52337646484375,0.0,1.3397216796875
fp4_tile_45_34,fp4,tile_45_34.tif,land_cover_mask_tiles/tile_45_34.tif,65536,65536,0,0,,2,52272,0,3734,4718,0,4810,0.0030517578125,79.7607421875,0.0,5.6976318359375,7.1990966796875,0.0,7.3394775390625
fp4_tile_45_35,fp4,tile_45_35.tif,land_cover_mask_tiles/tile_45_35.tif,65536,65536,0,0,,0,51542,0,10253,1123,0,2618,0.0,78.6468505859375,0.0,15.64483642578125,1.71356201171875,0.0,3.9947509765625
fp4_tile_45_36,fp4,tile_45_36.tif,land_cover_mask_tiles/tile_45_36.tif,65536,65536,0,0,,61,47465,0,11749,1880,0,4381,0.09307861328125,72.42584228515625,0.0,17.92755126953125,2.86865234375,0.0,6.68487548828125
fp4_tile_45_37,fp4,tile_45_37.tif,land_cover_mask_tiles/tile_45_37.tif,65536,65536,0,0,,204,46615,0,9209,5162,0,4346,0.311279296875,71.12884521484375,0.0,14.05181884765625,7.8765869140625,0.0,6.6314697265625
fp4_tile_45_38,fp4,tile_45_38.tif,land_cover_mask_tiles/tile_45_38.tif,65536,65536,0,0,,11,44898,0,6665,10364,0,3598,0.01678466796875,68.5089111328125,0.0,10.16998291015625,15.814208984375,0.0,5.4901123046875
fp4_tile_46_31,fp4,tile_46_31.tif,land_cover_mask_tiles/tile_46_31.tif,65536,65536,0,0,,6267,58142,0,47,1056,0,24,9.56268310546875,88.7176513671875,0.0,0.07171630859375,1.611328125,0.0,0.03662109375
fp4_tile_46_32,fp4,tile_46_32.tif,land_cover_mask_tiles/tile_46_32.tif,65536,65536,0,0,,48648,16559,0,0,284,0,45,74.23095703125,25.26702880859375,0.0,0.0,0.433349609375,0.0,0.06866455078125
fp4_tile_46_33,fp4,tile_46_33.tif,land_cover_mask_tiles/tile_46_33.tif,65536,65536,0,0,,11238,49877,0,721,414,0,3286,17.1478271484375,76.10626220703125,0.0,1.10015869140625,0.6317138671875,0.0,5.0140380859375
fp4_tile_46_34,fp4,tile_46_34.tif,land_cover_mask_tiles/tile_46_34.tif,65536,65536,0,0,,48,57944,0,6116,0,0,1428,0.0732421875,88.41552734375,0.0,9.332275390625,0.0,0.0,2.178955078125
fp4_tile_46_35,fp4,tile_46_35.tif,land_cover_mask_tiles/tile_46_35.tif,65536,65536,0,0,,47,43812,0,20885,332,0,460,0.07171630859375,66.851806640625,0.0,31.86798095703125,0.506591796875,0.0,0.701904296875
fp4_tile_46_36,fp4,tile_46_36.tif,land_cover_mask_tiles/tile_46_36.tif,65536,65536,0,0,,7,49807,0,13940,743,0,1039,0.01068115234375,75.99945068359375,0.0,21.270751953125,1.13372802734375,0.0,1.58538818359375
fp4_tile_47_32,fp4,tile_47_32.tif,land_cover_mask_tiles/tile_47_32.tif,65536,65536,0,0,,0,62713,0,1830,0,0,993,0.0,95.69244384765625,0.0,2.7923583984375,0.0,0.0,1.51519775390625
fp4_tile_47_33,fp4,tile_47_33.tif,land_cover_mask_tiles/tile_47_33.tif,65536,65536,0,0,,0,56142,0,7639,0,0,1755,0.0,85.6658935546875,0.0,11.65618896484375,0.0,0.0,2.67791748046875
fp4_tile_47_34,fp4,tile_47_34.tif,land_cover_mask_tiles/tile_47_34.tif,65536,65536,0,0,,0,51443,0,13036,1,0,1056,0.0,78.49578857421875,0.0,19.891357421875,0.00152587890625,0.0,1.611328125
fp4_tile_47_35,fp4,tile_47_35.tif,land_cover_mask_tiles/tile_47_35.tif,65536,65536,0,0,,199,45078,0,18096,414,0,1749,0.30364990234375,68.7835693359375,0.0,27.6123046875,0.6317138671875,0.0,2.66876220703125
fp4_tile_48_33,fp4,tile_48_33.tif,land_cover_mask_tiles/tile_48_33.tif,65536,65536,0,0,,0,54224,0,6976,0,0,4336,0.0,82.7392578125,0.0,10.64453125,0.0,0.0,6.6162109375
fp4_tile_48_34,fp4,tile_48_34.tif,land_cover_mask_tiles/tile_48_34.tif,65536,65536,0,0,,0,48900,0,15574,0,0,1062,0.0,74.615478515625,0.0,23.7640380859375,0.0,0.0,1.6204833984375
fp5_tile_27_16,fp5,tile_27_16.tif,land_cover_mask_tiles/tile_27_16.tif,65536,65536,0,0,,208,18196,0,7755,36530,0,2847,0.3173828125,27.764892578125,0.0,11.83319091796875,55.7403564453125,0.0,4.34417724609375
fp5_tile_28_15,fp5,tile_28_15.tif,land_cover_mask_tiles/tile_28_15.tif,65536,65536,0,0,,228,27640,0,36215,1152,0,301,0.347900390625,42.17529296875,0.0,55.25970458984375,1.7578125,0.0,0.45928955078125
fp5_tile_28_16,fp5,tile_28_16.tif,land_cover_mask_tiles/tile_28_16.tif,65536,65536,0,0,,637,24536,0,38464,1527,1,371,0.97198486328125,37.43896484375,0.0,58.69140625,2.33001708984375,0.00152587890625,0.56610107421875
fp5_tile_28_17,fp5,tile_28_17.tif,land_cover_mask_tiles/tile_28_17.tif,65536,65536,0,0,,52,28694,0,34386,2023,0,381,0.079345703125,43.7835693359375,0.0,52.4688720703125,3.08685302734375,0.0,0.58135986328125
